asin,avg_rating,review_count
B000PGRXG8,3.984375,64
B0828JCKS9,4.640625,64
B00005LOXV,3.421875,64
B07HDX46HS,4.140625,64
B07NQ8WTJ3,3.78125,64
B07BR9VFGC,3.953125,64
B001377J3K,3.375,64
B0095B92IQ,4.78125,64
B08XYK5FJ3,4.15625,64
B0016ARXFS,4.28125,64
B019NX06QC,3.8125,64
B004EEMAI8,3.984375,64
B07CMCRLJ8,4.53125,64
B003AH6NII,4.640625,64
B000Y4HI7A,4.380952380952381,63
B07NC89LMZ,4.111111111111111,63
B00IFWSO94,3.5555555555555554,63
B07B3W2T7Z,3.5714285714285716,63
B00004T71J,4.158730158730159,63
B07NFQT9WT,3.4444444444444446,63
B001DO3FSQ,4.634920634920635,63
B078JJGFHL,4.238095238095238,63
B07PHTWLNJ,3.3174603174603177,63
B0010FGXCS,4.587301587301587,63
B00GSPF9NE,4.888888888888889,63
B0000BYRUI,3.507936507936508,63
B075VZJ7C2,4.5396825396825395,63
B00C6BWA8Q,4.825396825396825,63
B07MC9BPXQ,3.6984126984126986,63
B00NHQFA68,4.857142857142857,63
B004D5EMD4,3.6825396825396823,63
B073CCQZS1,4.634920634920635,63
B076QJ95BB,4.0476190476190474,63
B07CT1XTPM,3.761904761904762,63
B0006G2P0G,3.5396825396825395,63
B01J6HPYFI,4.666666666666667,63
B08CV4GWWK,4.444444444444445,63
B00Y3L21WM,3.492063492063492,63
B000F9YDKY,4.650793650793651,63
B086W18C7M,4.523809523809524,63
B00BLV6ZAG,4.365079365079365,63
B00000IZOR,3.984126984126984,63
B0797HFT8C,3.746031746031746,63
B01C4YZOEG,4.761904761904762,63
B00001QGUN,4.761904761904762,63
B00G6MWM1Q,3.9047619047619047,63
B00G8IVXZE,4.809523809523809,63
B00TPMDLOG,4.698412698412699,63
B01KA180X2,3.888888888888889,63
B00OMVPX0K,4.634920634920635,63
B00RCZ5NJY,4.761904761904762,63
B07NPS487W,4.523809523809524,63
B00IA5LSH6,4.349206349206349,63
B005VPRF16,4.857142857142857,63
B00413Q59C,4.380952380952381,63
B0192VWSSY,3.873015873015873,63
B076FTFYTL,4.73015873015873,63
B00ECDKCUE,4.444444444444445,63
B000KIJCYC,3.492063492063492,63
B01FVNA1D6,3.6825396825396823,63
B085Q8YTZ2,4.73015873015873,63
B0045UBG6S,4.253968253968254,63
B00505DW3C,3.6984126984126986,63
B009B14SA2,4.444444444444445,63
B006RQ8U8A,3.746031746031746,63
1602006512,4.809523809523809,63
B07JHF2S71,4.492063492063492,63
B00UB8BEEM,4.666666666666667,63
B07HFTFP7V,4.634920634920635,63
B08S5GWF9F,3.1746031746031744,63
B000TLC4JA,4.333333333333333,63
B0725LP1JT,4.26984126984127,63
B07FD7QRPG,2.634920634920635,63
B081VVJ33X,3.6507936507936507,63
B07YC4VCYH,3.4761904761904763,63
B000MOHJN0,3.3870967741935485,62
B075LRRRQS,4.951612903225806,62
B00000IVAL,4.532258064516129,62
B07HCZX52Y,4.5,62
B00J3LXLEO,4.483870967741935,62
B01C5TFBDY,4.354838709677419,62
B01IN4XHWC,4.241935483870968,62
B00349MPQQ,4.838709677419355,62
B000HZYIFG,4.629032258064516,62
B07FK7B1BY,4.596774193548387,62
B07FYT8Z8Z,4.274193548387097,62
B001S9L2LI,4.564516129032258,62
B00MJYDHHS,4.725806451612903,62
B000K41E7E,3.435483870967742,62
B07WJGN6J3,4.306451612903226,62
B013UQIK2A,4.338709677419355,62
B01HGHN4C0,3.7419354838709675,62
B01C8I6JRE,4.064516129032258,62
B0002V84TQ,4.564516129032258,62
B01ISKSRK8,3.6451612903225805,62
B00RM4O83C,3.935483870967742,62
B08XYNM7K2,4.241935483870968,62
B01LZS1L48,4.790322580645161,62
B007LYX1JK,4.467741935483871,62
B07BQJTJ92,4.645161290322581,62
B08FMB1TGS,3.564516129032258,62
B08725W3R9,4.774193548387097,62
B00CNBGUJE,4.758064516129032,62
B06XWF6NYW,3.0161290322580645,62
B074KXBSFM,3.338709677419355,62
B087TGVJYM,3.6451612903225805,62
B07PJX74K9,4.67741935483871,62
B000F0GXTM,3.661290322580645,62
B00Z0P39SK,4.709677419354839,62
B07B7KS87Q,4.17741935483871,62
B00JEWFJJC,4.0,62
B00004WKR7,3.838709677419355,62
B01MQFYCY1,3.532258064516129,62
B009ZE29Q0,4.774193548387097,62
B01BTYS8KO,4.548387096774194,62
B00ZPW3U14,4.274193548387097,62
B00Z7GJNUA,3.661290322580645,62
B00EM4QB1C,4.854838709677419,62
B001UE85CU,4.32258064516129,62
B0013GRW1K,4.758064516129032,62
B002IPGW4S,4.387096774193548,62
B000K41E6K,3.403225806451613,62
B00906PKQ4,4.145161290322581,62
B004MKHNJK,4.564516129032258,62
B01N6PS4L0,4.564516129032258,62
B09B9STC31,4.806451612903226,62
B07PRZYJHZ,4.241935483870968,62
B00AHAJDQU,4.725806451612903,62
B07W8MQGKB,4.306451612903226,62
B075Y1CRFJ,3.870967741935484,62
B009SAAV0C,4.854838709677419,62
B00PM2EQE2,4.114754098360656,61
B00ICCXQH2,4.475409836065574,61
B00DQRV6B6,4.245901639344262,61
B00BJHKR4C,4.60655737704918,61
B00DBWAVYY,4.672131147540983,61
B000FH18FY,4.39344262295082,61
B00MJYDHKK,4.754098360655738,61
B001L61286,3.19672131147541,61
B085PVZX5C,3.1639344262295084,61
B01B4NLOW4,3.9836065573770494,61
B07R48115J,3.459016393442623,61
B084TF6C4G,3.1475409836065573,61
B00S5WZX5W,4.508196721311475,61
B00CWER3XY,4.459016393442623,61
B00B4WJBBC,4.524590163934426,61
B01AWGZXNA,4.786885245901639,61
B009IVPFES,4.819672131147541,61
B000P0GI74,3.9508196721311477,61
B00G4T7LC6,4.163934426229508,61
B001E21V9M,4.065573770491803,61
B01N9MF8Q3,4.721311475409836,61
B00OKW63U0,3.0,61
B004U5C392,4.540983606557377,61
B00B0DWB7Q,3.8360655737704916,61
B00V91E3JS,4.786885245901639,61
B01MA60NN9,3.6885245901639343,61
B084DPVZSW,4.0,61
B012SSR374,3.6065573770491803,61
B000GBNXA2,4.639344262295082,61
B08DHTBGRS,4.852459016393443,61
B0002AHQWS,4.704918032786885,61
B008E190RG,4.491803278688525,61
B01NAWG1NK,4.360655737704918,61
B07THCY3KB,4.213114754098361,61
B013FWARZC,4.491803278688525,61
B07B1V4JXT,4.213114754098361,61
B004DJ51WQ,4.737704918032787,61
B07DRD1BL9,4.245901639344262,61
B07R6M7FS7,4.540983606557377,61
B0001VJQ1C,2.721311475409836,61
B019JZOOC6,4.049180327868853,61
B001V2KBIC,3.918032786885246,61
B085878WLK,4.098360655737705,61
B000068NSI,4.0,61
B071X7HZBN,4.60655737704918,61
B00CV859XC,4.459016393442623,61
B01AFQIN52,4.836065573770492,61
B01DAFEM1O,4.409836065573771,61
B00G5V0QNY,4.360655737704918,61
B0029NFSMQ,2.9508196721311477,61
B08LYFRKP2,4.688524590163935,61
B00847O6LU,4.934426229508197,61
B002Y5I1SC,3.8,60
B07Z7K41CN,4.116666666666666,60
B00BN6QAXQ,4.733333333333333,60
B00IVDXANW,2.466666666666667,60
B01N10750K,3.15,60
B004C7MEWY,4.533333333333333,60
B018KLHT5O,4.1,60
B07BC6NBBK,4.216666666666667,60
B01CNBJYD2,4.666666666666667,60
B072LNQBZT,4.716666666666667,60
B00EWLNMGC,4.716666666666667,60
B06Y6212TK,4.5,60
B014Q6F7TC,4.95,60
B004EJYAO0,4.283333333333333,60
B0039KT680,4.6,60
B001F5YD52,4.266666666666667,60
B07DXL7V4G,4.3,60
B00009ILYC,4.25,60
B000U8UVNI,3.966666666666667,60
B00TQ6RORQ,4.6,60
B01MXE4FOU,4.05,60
B0015AM26E,4.233333333333333,60
B01HE6SEI2,4.783333333333333,60
B07K57LQYB,4.766666666666667,60
B07PRZYJHT,4.4,60
B0721CGJMT,4.8,60
B01E5JC5EK,4.733333333333333,60
B0049ACJVA,3.55,60
B003NSBMV2,4.483333333333333,60
B06XTY3LR8,3.8666666666666667,60
B07B5YTV83,4.816666666666666,60
B081287KN1,2.95,60
B08L8JKZPS,3.283333333333333,60
B01LWU54YY,4.183333333333334,60
B004MWN0MC,4.75,60
B00F59HJZ0,4.733333333333333,60
B00UMTAK40,3.966666666666667,60
B000GKE2N0,4.75,60
B003G9ZQQA,4.2,60
B008IC29Z6,4.533333333333333,60
B07PNKP1HJ,4.516666666666667,60
B07NL19NB9,4.35,60
B00DQ9RM2Q,3.1166666666666667,60
B07STZDZNT,4.466666666666667,60
B00CQHYXMG,4.516666666666667,60
B00JGHQ74G,4.316666666666666,60
B00NQQTZ5G,4.316666666666666,60
B00CNNPPV6,4.583333333333333,60
B003S7EYZY,4.783333333333333,60
B003DMITE6,3.966666666666667,60
B012WE5NNU,4.233333333333333,60
B00ANAE1OI,4.55,60
B075FR8LVX,3.4,60
B076FGVCRH,2.9833333333333334,60
B082XJRTMG,4.416666666666667,60
B003B7Q5YY,3.169491525423729,59
B001SVX6NI,4.406779661016949,59
B01FSV2YZ4,4.271186440677966,59
B004PBLP5O,4.6440677966101696,59
B071GRMV5Y,4.661016949152542,59
B00A8UT558,4.559322033898305,59
B00004YTPV,4.135593220338983,59
B07JQ2Z1TT,4.52542372881356,59
B013HO4OR0,4.745762711864407,59
B000PCWKBA,4.1525423728813555,59
B01G9706PQ,4.796610169491525,59
B01LWMTZ7I,4.084745762711864,59
B000BNY99E,4.52542372881356,59
B014S1CPNG,4.8474576271186445,59
B004Z1CZDK,2.7457627118644066,59
122310480X,4.779661016949152,59
B00WI0PJE2,4.8474576271186445,59
B002XY4PQQ,4.440677966101695,59
B08FWXDDKQ,4.203389830508475,59
B07QZWH11J,4.508474576271187,59
B07RY43LQP,5.0,59
B074SX4BCZ,2.4237288135593222,59
B01HI2V70E,3.440677966101695,59
B000F5YYDE,4.864406779661017,59
B079KCQ2FD,4.406779661016949,59
B072BHBJF1,4.559322033898305,59
B002XQEM94,3.4915254237288136,59
B00ORPG07Q,3.7457627118644066,59
B008K4GMOG,4.8474576271186445,59
B0725T84VT,3.3389830508474576,59
B06XJCJ1LY,4.677966101694915,59
B001W3MMHI,4.4576271186440675,59
B000NDZ0QS,4.169491525423729,59
B07CBQMFX7,4.559322033898305,59
B07G93WJP5,4.559322033898305,59
B014HPF5G2,4.745762711864407,59
B00TVNN2G6,4.593220338983051,59
B08Z2SG9FC,4.101694915254237,59
B075F72BMH,4.559322033898305,59
B000P5CLBG,4.084745762711864,59
B07DFJWZ6X,4.033898305084746,59
B0009HMOGM,3.0,59
B00004UFOO,4.52542372881356,59
B01ALHAJ20,4.305084745762712,59
B00XRDONXC,4.305084745762712,59
B00272N8L2,4.52542372881356,59
B07JR7NMYY,3.4237288135593222,59
B07GT8PWLS,4.406779661016949,59
B07P9HQGXP,3.2542372881355934,59
B00HRGMPIU,4.661016949152542,59
B00146G706,4.406779661016949,59
B015VJCHSM,4.762711864406779,59
B002BY2BVE,4.237288135593221,59
B0010SGZEG,4.372881355932203,59
B01NASJ2VU,4.864406779661017,59
B001Q3KUA0,4.88135593220339,59
B072C6DWYX,4.593220338983051,59
B000FIN2E8,4.610169491525424,59
B00XZKO0DK,2.711864406779661,59
B075QC8JFF,4.711864406779661,59
B0157CGVZ8,3.864406779661017,59
B00I2UZXZW,4.237288135593221,59
B0052G9SNW,4.593220338983051,59
B07TJJTBW8,4.576271186440678,59
B000ZYL5ZK,4.8474576271186445,59
B009WLPEJA,4.423728813559322,59
B000NVBEH4,4.033898305084746,59
B00CI8FIRW,4.338983050847458,59
B00T01LLP8,4.661016949152542,59
B093PB72WB,4.677966101694915,59
B005LTPQCC,4.661016949152542,59
B0049H9NVW,4.694915254237288,59
B00UMPPORC,3.23728813559322,59
B00K8A08YU,4.711864406779661,59
B07DHZ2HY5,3.830508474576271,59
B00UPAYYCA,2.6779661016949152,59
B00362TR2Q,3.152542372881356,59
B003UV8POO,4.593220338983051,59
B01N8S3VTL,4.288135593220339,59
B06XKD9WCK,3.8448275862068964,58
B00C9X591Q,4.862068965517241,58
B001ARYDFA,4.5344827586206895,58
B00NB0H18U,4.689655172413793,58
B00004T76D,3.6551724137931036,58
B078KKQ343,4.155172413793103,58
B01ISKSNEI,4.051724137931035,58
B00KMSOIGM,3.9827586206896552,58
B00DW1JU6O,3.8793103448275863,58
B00076OC8S,4.620689655172414,58
B00SOG4W56,4.224137931034483,58
B00762BMOI,4.086206896551724,58
B004M05IK6,4.517241379310345,58
B01N6B15WW,3.8620689655172415,58
B007BQBQIQ,4.517241379310345,58
B00O80OQOO,3.5689655172413794,58
B01ASVDR8M,4.172413793103448,58
B08FPGR7V7,4.603448275862069,58
B00II021GK,4.413793103448276,58
B088PLLB93,4.758620689655173,58
B000277ATA,4.620689655172414,58
B0031P91LK,4.948275862068965,58
B000GHVHRW,4.551724137931035,58
B07KB5PHTC,3.5172413793103448,58
B00MH9RLAE,4.827586206896552,58
B00GJYE0S4,4.206896551724138,58
B0009O1J0C,4.258620689655173,58
B01CEY489S,3.2241379310344827,58
B003BLQIQK,4.741379310344827,58
B0007L6M9A,4.0,58
B00001QHVP,4.551724137931035,58
B00QCHRE2C,3.0,58
B074KZ33TK,4.517241379310345,58
B074WPY4ZM,4.724137931034483,58
B07H1W87YV,4.706896551724138,58
B01GXTGKVO,3.7413793103448274,58
B00ZSE93LA,4.620689655172414,58
B019ICGBOO,4.155172413793103,58
B004RSGCFI,4.396551724137931,58
B000NBM3KG,3.4655172413793105,58
B07BB71LBX,4.689655172413793,58
B06XQ4TY45,4.293103448275862,58
B08FFCV8TW,4.189655172413793,58
B0193MPQK4,4.379310344827586,58
B0731WKTD9,4.051724137931035,58
B00LMZL3BM,4.879310344827586,58
B087T7VN8K,3.9482758620689653,58
B01M01XSVR,4.672413793103448,58
B01789JS4E,4.637931034482759,58
B015TLDFCO,4.775862068965517,58
B0765ZFGDK,4.137931034482759,58
B004YTND3E,4.793103448275862,58
B0044AD5EA,3.6206896551724137,58
B07NNZTHHH,3.6206896551724137,58
B00INZO30M,3.4310344827586206,58
B07V36BDV4,3.206896551724138,58
B0009PAMXQ,4.568965517241379,58
B00MC7WV6K,4.913793103448276,58
B07QHWJ15N,4.0344827586206895,58
B01HVA4ENK,4.137931034482759,58
B0162Z1HQM,3.6551724137931036,58
B06Y3YJKSM,3.9482758620689653,58
B06XSZ5FFC,3.4482758620689653,58
B005QIYRVY,4.068965517241379,58
B01MA408NQ,4.5344827586206895,58
B01MRBHGOQ,4.224137931034483,58
B0006N72Y8,4.172413793103448,58
B018SWAAOW,4.327586206896552,58
B0757WW6KB,4.603448275862069,58
B00CS16KSU,4.258620689655173,58
B08JD776XX,4.5344827586206895,58
B00VSITBJO,3.896551724137931,58
B0719J5RP2,4.706896551724138,58
B01AHOKF0S,3.7017543859649122,57
B016BDWI5E,4.350877192982456,57
B0029IQIRU,3.3508771929824563,57
B01N6U6C7F,4.807017543859649,57
B00DF0ZPDY,3.824561403508772,57
B01A6R361G,3.982456140350877,57
B01LWMBJLL,3.5964912280701755,57
B007AADX3O,4.017543859649122,57
B072MK1PDV,4.228070175438597,57
B07HT9Y48V,4.2631578947368425,57
B0010WCROE,4.842105263157895,57
B00DPK11XM,3.6491228070175437,57
B00F6718PS,4.754385964912281,57
B07THXYN45,4.175438596491228,57
B0080M1GX0,4.5964912280701755,57
B003Y7DQT8,4.175438596491228,57
B002IGTP00,3.736842105263158,57
B001VS6SHY,4.017543859649122,57
B000ARW60U,4.701754385964913,57
B000EUKRY0,4.701754385964913,57
B003DQ1AWK,3.8421052631578947,57
B087FBDL6P,4.719298245614035,57
B079KDSWL9,4.491228070175438,57
B001CBZXEE,3.1578947368421053,57
B01B1X3USS,3.1052631578947367,57
B077Y1FF34,4.701754385964913,57
B00WHYM1XQ,4.894736842105263,57
B07GW2QQWN,3.9298245614035086,57
B07CJ2GD9T,3.754385964912281,57
B074CTZJX8,4.614035087719298,57
B071LQQHPZ,4.807017543859649,57
B07RV213TL,4.543859649122807,57
B0037UT2CC,4.105263157894737,57
B07F7XMWJD,4.56140350877193,57
B082JJ5VM3,3.6491228070175437,57
B01NCBCMD9,4.368421052631579,57
B000GOF5S2,4.350877192982456,57
B01MTS465O,3.8947368421052633,57
B01M5F2YPO,4.192982456140351,57
B00CM2IFT2,4.052631578947368,57
B0019NJCQA,4.350877192982456,57
B089QN6M18,3.8947368421052633,57
B089F6DW36,3.43859649122807,57
B003XC3J46,4.508771929824562,57
B08BHX1RMV,4.87719298245614,57
B07Y29PQ45,4.12280701754386,57
B00PKTQORO,3.192982456140351,57
B00NQQTXNK,4.4035087719298245,57
B0B6W9YV51,1.631578947368421,57
B00ARQW0NM,4.456140350877193,57
B00OKVJAHY,4.649122807017544,57
B00DUB6RVW,4.4035087719298245,57
B00005OUHD,4.614035087719298,57
B015EB29ZS,4.719298245614035,57
B01M5IK8M9,4.2631578947368425,57
B06XQX5X6P,4.280701754385965,57
B07FKPHMPB,4.12280701754386,57
B004617DEU,4.491228070175438,57
B08FPCLH24,4.245614035087719,57
B07GWPVCZK,3.5789473684210527,57
B01LWC4GF2,4.175438596491228,57
B00F657TXA,4.649122807017544,57
B002TOKHJE,4.2105263157894735,57
B07FB2VN8L,4.245614035087719,57
B07R92KFZR,4.280701754385965,57
B07W6ZVC6C,4.280701754385965,57
B0B82GLNRY,4.859649122807017,57
B072BR396W,4.2105263157894735,57
B09MVGFZ3C,4.5964912280701755,57
B001ENV4JS,4.517857142857143,56
B00FF9Y084,3.4285714285714284,56
B07GYTVQN5,4.553571428571429,56
B006691LZW,4.714285714285714,56
B01MQ2N5R2,4.392857142857143,56
B01N75XNPS,4.339285714285714,56
B001IEYXAA,4.875,56
B00006IJHY,4.821428571428571,56
B008KCQRR0,4.821428571428571,56
B07FW678WY,3.767857142857143,56
B01FMK17RC,4.196428571428571,56
B06XWVGWTL,4.535714285714286,56
B007J3FBKU,4.392857142857143,56
B07LGV81QL,3.857142857142857,56
B088D6VLTH,3.2142857142857144,56
B0011MTFUM,4.5,56
B00J48VHHE,3.607142857142857,56
B00EMGM1JQ,3.857142857142857,56
B017237OJW,4.625,56
B00JM5GG6G,3.607142857142857,56
B00CMNX2IU,4.875,56
B01L60923S,2.6607142857142856,56
B01FLACUUQ,3.7142857142857144,56
122310477X,4.785714285714286,56
B0013C601W,4.5,56
B07M9233QG,4.696428571428571,56
B00V5BNSIE,3.9285714285714284,56
B07MM2T4S8,4.178571428571429,56
B079TJDFNG,4.75,56
B071G6B3Q1,4.303571428571429,56
B08CK9QQMH,3.5892857142857144,56
B0BCHSYL34,4.285714285714286,56
B00P1PTMXA,3.25,56
B071KCM11J,3.017857142857143,56
B07FWJ1JFZ,4.053571428571429,56
B017OW251I,4.785714285714286,56
B06ZYCRPL6,3.9464285714285716,56
B00IL7IFP6,4.714285714285714,56
B000ICNZR0,3.9464285714285716,56
B01ASVCTIG,4.714285714285714,56
B0045WV4G8,4.785714285714286,56
B002RHPSYM,4.053571428571429,56
B0165PQST0,3.6607142857142856,56
B01BCE6F24,4.785714285714286,56
B07QZ4264S,4.785714285714286,56
B07QLM375B,4.017857142857143,56
B00GU4O3LC,4.357142857142857,56
B00CXEXNC8,4.267857142857143,56
B077L6V8VB,4.0,56
B009W1V9YY,3.3035714285714284,56
B001E747X4,4.392857142857143,56
B007J3F98O,4.410714285714286,56
B00K3EYT4Q,4.035714285714286,56
B0832T13WK,4.053571428571429,56
B0009Z3KDU,3.5,56
B00B0DWCT8,4.125,56
B001MY20X8,4.625,56
B08D2DJPD3,4.732142857142857,56
B004RSGBOA,4.428571428571429,56
B0007WJ27S,4.625,56
B01LZA814S,4.107142857142857,56
B00TZZQKXW,4.285714285714286,56
B001YHX45G,3.4464285714285716,56
B0849GZMZH,4.357142857142857,56
B07F1RGBLD,4.375,56
B014AHOTIM,4.517857142857143,56
B00004UE4F,4.839285714285714,56
B01M25CWBD,4.267857142857143,56
B01D7SS1XE,4.285714285714286,56
B01M7YNDXI,4.785714285714286,56
B00AGOSQI8,3.892857142857143,56
0984365184,4.446428571428571,56
B08S583D9Q,3.142857142857143,56
B000VXOUNY,4.163636363636364,55
B07BMNG2BY,3.3636363636363638,55
1556344732,4.490909090909091,55
B01AW5VFP6,4.363636363636363,55
B07R1X8K9D,4.218181818181818,55
B06W9JVM1B,4.890909090909091,55
B07NC58H7P,4.818181818181818,55
B0746DBP9N,3.4727272727272727,55
B082PZKLY5,3.981818181818182,55
B00BN6QAWM,4.6,55
B00EAHXWQI,4.345454545454546,55
B072BM21NV,4.181818181818182,55
B071ZFX9CG,4.490909090909091,55
B00RWNESH4,4.3090909090909095,55
B0765ZFJ7Q,4.290909090909091,55
B06XRHFSXX,4.527272727272727,55
B0083TXZCA,4.472727272727273,55
B00I3C34D2,4.472727272727273,55
B0080MSGFQ,4.636363636363637,55
B00ARQW0YG,4.5636363636363635,55
B00WOECX5U,4.2,55
B07F9VPV4Y,2.9272727272727272,55
B00MPCP1B4,3.7454545454545456,55
B07VCCL9VC,4.072727272727272,55
B079QB3DJY,3.8545454545454545,55
B07WN1YY53,3.8181818181818183,55
B07FD54L7N,4.781818181818182,55
B07571THRT,4.4,55
B00JBIY0MG,4.509090909090909,55
B00I0D3E7U,4.7272727272727275,55
B07MJCN7HZ,4.509090909090909,55
B002XNJ01C,4.418181818181818,55
B002IPGW5M,4.0,55
B001449P7A,3.8363636363636364,55
B001HEB0R0,4.345454545454546,55
B07D2SZ26Y,3.6,55
B00A8UT58K,4.472727272727273,55
B07DFZ6PYV,4.781818181818182,55
B01KG8HURG,4.545454545454546,55
B01C3I4UQ6,4.872727272727273,55
B07D52MP4N,4.7272727272727275,55
B071FBXN69,4.818181818181818,55
B002M5JI0E,4.745454545454545,55
B00ECDRBHQ,3.4909090909090907,55
B07BC6SG83,4.218181818181818,55
B00FU1CHP0,4.3090909090909095,55
B01LYRIWZ0,4.963636363636364,55
B002ZCZ0F6,4.490909090909091,55
B00C1TGH4Q,4.763636363636364,55
B01AW5V7PE,4.4,55
B00BUM29XS,3.9454545454545453,55
B00MYWFRKA,4.672727272727273,55
B07FX6MK1F,4.1454545454545455,55
B00J49UTZO,4.6909090909090905,55
B0033PRGK6,4.236363636363636,55
B005KUL00O,4.709090909090909,55
B000I2MRJC,4.2727272727272725,55
B00P4CF59U,3.981818181818182,55
B07811WXDH,4.636363636363637,55
B07RDLMTWP,3.672727272727273,55
B008AZB00G,4.7272727272727275,55
B0848FJBVB,2.4,55
B07PT4S9SR,4.672727272727273,55
B00AOVSLOC,3.888888888888889,54
B00B1CAGVY,4.314814814814815,54
B086JQQHPK,2.7962962962962963,54
B007R6E8SK,4.611111111111111,54
B000ITBYU8,4.7407407407407405,54
B071W2H64Z,4.555555555555555,54
B0719H46PF,4.444444444444445,54
B004BW8TYC,4.87037037037037,54
B002R9DQQ2,4.555555555555555,54
B0721MB4L6,3.9444444444444446,54
1601692706,4.222222222222222,54
B078W1HYH8,4.2407407407407405,54
B0013JEAO4,4.333333333333333,54
B009RPLNMS,4.166666666666667,54
B00CBJZBG6,4.7407407407407405,54
B07WMXN3V2,4.851851851851852,54
B00WPVZTIU,4.796296296296297,54
B07QF5QLYS,3.4444444444444446,54
B071NB2BV3,4.407407407407407,54
B000GKATU0,4.574074074074074,54
B074P43M4S,4.388888888888889,54
B071Z7ZC1J,4.592592592592593,54
B00CEP8YN4,3.8333333333333335,54
B0061N61GW,4.648148148148148,54
B00BTTARMC,4.277777777777778,54
B004PBNGEM,4.185185185185185,54
B004NEP7NE,4.166666666666667,54
B002JCS7X4,4.611111111111111,54
B07CYR36GN,4.37037037037037,54
B00005C8R9,3.074074074074074,54
B01N0PXN4Z,4.666666666666667,54
B07X49S7SR,4.222222222222222,54
B01AD1TDNU,2.9814814814814814,54
B000OQW4GS,4.444444444444445,54
B00000J0RJ,4.685185185185185,54
B01MYVBGAL,3.8333333333333335,54
B00P2SKZL4,4.666666666666667,54
B078V5K8S9,4.833333333333333,54
B07GDCQH38,3.740740740740741,54
B017IQZA76,4.37037037037037,54
B01I58UTU4,4.722222222222222,54
B01CRAR8NM,3.9814814814814814,54
B07QB5K9Z3,4.166666666666667,54
B0007YFJI2,3.8703703703703702,54
B006SLYAUQ,3.7037037037037037,54
B01I15WMQU,4.0,54
B0033PRGJM,4.185185185185185,54
B001C7617Q,4.592592592592593,54
B00I4J63WI,4.888888888888889,54
B00263UZMW,3.2962962962962963,54
B002EEP3NO,4.518518518518518,54
B002H5IIKK,2.388888888888889,54
B072WB45WH,4.166666666666667,54
B002KUYC3O,1.9814814814814814,54
B07TB482PZ,2.425925925925926,54
B002ZHJAYS,4.611111111111111,54
B076FKCFQH,4.462962962962963,54
B001OXRTX8,4.333333333333333,54
B07BHGD854,4.703703703703703,54
B004PBSUMU,4.814814814814815,54
B00ARQW1E0,4.351851851851852,54
B07L3NFYB2,4.518518518518518,54
B00JARAR1Q,4.62962962962963,54
B0000AE6G9,4.148148148148148,54
B07262NWY2,4.462962962962963,54
B01ASVD2L4,4.203703703703703,54
B078ZPZJJ4,4.685185185185185,54
B0006ZJPV4,3.4444444444444446,54
B07XCK8B32,4.777777777777778,54
B08F4X7FC8,4.481481481481482,54
B07V486LCX,2.2222222222222223,54
B01B1351YY,4.444444444444445,54
B09F97YXTP,4.722222222222222,54
B0017H86GA,3.6666666666666665,54
B076Z778MJ,4.150943396226415,53
B073PW29V5,4.39622641509434,53
B01MFCGRTQ,4.735849056603773,53
B01897IKBQ,4.3584905660377355,53
B00009NQQO,3.5849056603773586,53
B00NQQU0O6,4.490566037735849,53
B07S3HZXD1,3.6792452830188678,53
B00Y9R3FNO,2.2452830188679247,53
B078N3NJD3,4.471698113207547,53
B01EQN7SX8,4.660377358490566,53
B001LU6RL4,4.716981132075472,53
1589947207,4.452830188679245,53
B002O6NQUY,3.8679245283018866,53
B000239E6Q,4.415094339622642,53
B015ELZCJS,4.773584905660377,53
B07C8L74FX,3.207547169811321,53
B01N7B2Q4J,3.207547169811321,53
B0060JVU72,4.3584905660377355,53
B07QFC58W3,4.132075471698113,53
B01MV25QPP,3.4716981132075473,53
B0149MC426,4.037735849056604,53
B00DKCHV7U,4.0754716981132075,53
B014DEHDZI,4.830188679245283,53
B07R3V2CJK,4.773584905660377,53
B00JEYV048,4.547169811320755,53
B004821FQO,4.415094339622642,53
B00IWPJWJU,4.113207547169812,53
B08F9NLTSK,3.3207547169811322,53
B00XPLB35M,3.8679245283018866,53
B0019F3DN6,4.132075471698113,53
B00B4WJB26,4.886792452830188,53
B00000JGWY,4.811320754716981,53
B0743LPYDH,4.509433962264151,53
B01MT444C9,4.584905660377358,53
B08JQCDG3N,3.7169811320754715,53
B00GSPFB0A,4.7924528301886795,53
B07P8WVZ5D,4.735849056603773,53
B07MBFG9W2,4.6415094339622645,53
B000ZUVTGY,3.547169811320755,53
B07NQ9ZYQG,4.490566037735849,53
B00DUQBTW4,4.566037735849057,53
B009398YIO,4.754716981132075,53
B00FZMDAL4,4.0754716981132075,53
B00VXMY36G,3.69811320754717,53
B00FYON14Y,4.679245283018868,53
B083QH4QB4,4.226415094339623,53
B00IRZT1AA,4.886792452830188,53
B00004WKPP,4.867924528301887,53
B004LPJDJY,4.735849056603773,53
B01CSC7OTW,3.8679245283018866,53
B01MZ3Y8JV,3.849056603773585,53
B002Z2K48Y,3.7547169811320753,53
B00ORLS7XA,4.0,53
B07BGK8JH5,4.679245283018868,53
B00BGYRIU4,3.0754716981132075,53
B002BRSCJ6,4.69811320754717,53
B000PU3GYM,4.660377358490566,53
B008RQ1PSK,4.90566037735849,53
B01260TP84,4.490566037735849,53
B07DKFM3P9,4.283018867924528,53
B01N3L5IAU,3.943396226415094,53
B000YP3BYS,4.490566037735849,53
