B07L33GGV8,50.0,1,
B00YSWUDGM,50.0,5,
B07PPF8HC8,50.0,5,
B0765ZFJ7Q,50.0,2,
B000RB16W8,50.0,5,
1601255578,50.0,0,
B00IWOGI0W,50.0,3,
B00027P7UE,50.0,2,
B00DUGAQE6,50.0,5,
B0B58HLS1K,50.0,4,
B07V582NVM,50.0,0,
B00005U8TE,50.0,5,
B07SMGGRWB,50.0,5,
B01I4BSZZS,50.0,0,
B00005LL02,50.0,5,
B004K3FCHO,50.0,0,
B004WNITDG,50.0,5,
B01NAD9HD9,50.0,5,
B086W2FTW6,50.0,5,
B07PF1LXGK,50.0,0,
B07ZH3LJB9,50.0,1,
B07XV8C1G5,50.0,5,
B07S6FDHPN,50.0,5,
B00005R5QN,50.0,3,
B01N1QFPSJ,50.0,1,
B0017H86GA,50.0,0,
B01LXOXA29,50.0,0,
B00005CFBH,50.0,5,
B00NAKVX6C,50.0,0,
B004OYYAUE,50.0,3,
B001SN8GF4,50.0,4,
B000F6RWPU,50.0,3,
B000M6F3U4,50.0,5,
B07WKD4V47,50.0,0,
B01ADUE85O,50.0,2,
B006LMZJY8,50.0,0,
B07QXVXVHL,50.0,5,
B09CYLB62L,50.0,3,
B00000GBQL,50.0,5,
B09CG55J51,49.0,5,
B0787ZYCSR,49.0,5,
B0060L6EE4,49.0,5,
B00BQQU5NY,49.0,0,
B01LZ8FAHO,49.0,5,
B07J6B7BZ4,49.0,0,
B00L75VHWM,49.0,5,
B006RQ8TY0,49.0,5,
B07652XKXB,49.0,0,
B00RWUZTDY,49.0,1,
B0085Y831Q,49.0,5,
B07GYZCXNZ,49.0,5,
B09P42LZ7Y,49.0,0,
B00NU9VMAK,49.0,4,
B07HRNQW25,49.0,5,
B01JKG5ITW,49.0,0,
B00005BZH4,49.0,5,
B00000DMD2,49.0,0,
B07TSZRZXS,49.0,0,
B07NNZTHHH,49.0,1,
B07TKJ1SZ8,49.0,5,
B08V18922X,49.0,4,
B00027173A,49.0,5,
B01J21I17G,49.0,0,
B002AM8MRY,49.0,1,
B011IVRIOK,49.0,5,
B00IANTWSA,49.0,5,
B07CQ9YSJ2,49.0,5,
B008B7BC8S,49.0,0,
B07R3K253H,49.0,0,
B00IVLIC1O,49.0,5,
B088FJ6F1R,49.0,5,
B00KHGXDMO,49.0,0,
B00GAC6470,49.0,0,
B082N2TFZG,49.0,0,
B00NP7E05G,49.0,5,
B07TNWD7FR,49.0,5,
B07D69F2WR,49.0,1,
B0080AHHGC,49.0,1,
B00WKVN2UC,49.0,0,
B019KGFN7O,49.0,0,
B00N2740QI,49.0,5,
B002C4L4BG,49.0,4,
B07BHQ81VH,49.0,4,
B01M0KF6UU,49.0,5,
B0002F5CQK,49.0,1,
B001KPMG06,49.0,3,
B07PPQM79G,49.0,1,
B005FYCBR6,49.0,1,
B01NBIJZAN,49.0,5,
B000NU2ZDW,49.0,5,
B004P15HWG,49.0,4,
B07MDH8HZR,49.0,5,
B018H7YNQO,49.0,0,
B07MNP165D,49.0,0,
B08WG1KFY1,49.0,1,
B08C7FV3B4,49.0,0,
B0047UYZUA,49.0,5,
B004P4WTB0,49.0,5,
B00SV9WNFM,49.0,0,
B07CNTZS9J,49.0,1,
B00RF7A1TG,49.0,5,
B07H1W87YV,49.0,5,
B00GNG0BZE,49.0,5,
B01M4KFW5Y,49.0,0,
B076FSLQVR,49.0,5,
B07M6TG3KK,49.0,0,
B06XS9VTCW,49.0,1,
B00000IWC5,49.0,4,
B08QRR6NZP,49.0,0,
B00IVDXANW,49.0,0,
B000067NXE,49.0,1,
B004UU3RC4,49.0,4,
B004FXFGV6,49.0,0,
B07MZYBQYJ,49.0,0,
B00004Z58D,49.0,5,
B00383PNBW,49.0,5,
B01D6MIPAK,49.0,2,
B087T7VN8K,48.0,4,
B000ESWFA6,48.0,5,
B001941ZWS,48.0,5,
B00GNB3M82,48.0,4,
B00EEZQPHO,48.0,5,
B00297OCZ6,48.0,5,
B07S1VQ54K,48.0,0,
B084FSYC1B,48.0,5,
B01N1MH3AE,48.0,0,
B01NAWZ62N,48.0,5,
B005G14SGU,48.0,4,
B07P9KDVPG,48.0,1,
B07V5THHK6,48.0,0,
B07G4QZ5R2,48.0,5,
B07PRYTWPP,48.0,5,
B08VW3N2GD,48.0,5,
B00MH3SM5I,48.0,4,
B0009ETFTO,48.0,5,
B07D5R1H46,48.0,5,
B01M71PHMD,48.0,0,
B06VVJPWM1,48.0,0,
B0000U11LW,48.0,5,
B000GCNDOM,48.0,0,
B074T6DPKX,48.0,2,
B00JYD5AGI,48.0,5,
B085B1XN5K,48.0,5,
B003KXWHPK,48.0,5,
B0827VWZD5,48.0,5,
B08VNH4Z77,48.0,0,
B07CMKLJQR,48.0,0,
B004SRWXOW,48.0,0,
B00HIWWKPQ,48.0,5,
B000067P6G,48.0,5,
B005QIYSJ0,48.0,0,
B0798MYPQS,48.0,0,
B006HDF3B0,48.0,2,
B07QG6HBHT,48.0,1,
B00O7WRMWG,48.0,5,
B07QC51CC4,48.0,0,
B00020LYBM,48.0,4,
B089KCQ5LN,48.0,5,
B07F9RM4M6,48.0,0,
B01COSFGEK,48.0,1,
B0713SB2VC,48.0,1,
B00BGYRM82,48.0,5,
B01BSDILBC,48.0,5,
B004ORV2O8,48.0,1,
B015KN8F44,48.0,0,
B01M2AA7OY,48.0,0,
B08TN15LP5,48.0,5,
B073V8JGM6,48.0,0,
B00RPSZP0K,48.0,0,
B003CGVCXS,48.0,0,
B00005BY3U,48.0,4,
B07P68VPX5,48.0,1,
B0030F67N6,48.0,5,
B000RWC9V4,48.0,0,
B07XFD83J2,48.0,0,
B07HRNQW25,48.0,0,
B074TY7PSQ,48.0,0,
B000NRVFTA,48.0,3,
B00125V99S,48.0,2,
B004QNYL0W,48.0,0,
B00DH1UHV6,48.0,0,
B002V1B2J4,48.0,5,
B0002YM16U,48.0,5,
B0009JOSQO,48.0,4,
B06XTLHMQZ,48.0,5,
B07QXVXVHL,48.0,5,
B07WRQLSVZ,48.0,5,
B00LEOJAKM,48.0,1,
B07FD3369X,48.0,0,
B07QD1FBZC,48.0,5,
B07PMN4BZP,48.0,0,
B001XOZPEI,48.0,1,
B01HHU6OBO,47.0,5,
B00KU12FSY,47.0,3,
B07HFG969C,47.0,2,
B08SBN1YJD,47.0,0,
B00062J99K,47.0,0,
B073DWF5QS,47.0,0,
B00067TAWG,47.0,4,
B002V7YBNC,47.0,5,
B0043RSSHI,47.0,4,
B000U66YBI,47.0,5,
B000F4MZZO,47.0,5,
B006UBM1T6,47.0,1,
B0B76V1B3X,47.0,0,
B07W5JZBV5,47.0,1,
B085HC2P6Y,47.0,5,
B005OPPLSM,47.0,5,
B07VDJ14QF,47.0,0,
B08N6QDX4Y,47.0,3,
B00006RVTS,47.0,0,
B01M8GS6WC,47.0,5,
B01ASW62U6,47.0,5,
B00UCWQMZ8,47.0,0,
B0747ZGTTG,47.0,5,
B00BJHKR4C,47.0,4,
B0787PP19H,47.0,0,
B00J7YAEJM,47.0,0,
B07G1B9KDP,47.0,0,
B00009XNTF,47.0,5,
1616615389,47.0,5,
B09HH9BG5M,47.0,2,
B08NHFS9FC,47.0,0,
B00BN6QAVI,47.0,5,
B01MXHM3GN,47.0,5,
B082X196SK,47.0,5,
B00SBQELQY,47.0,0,
B002L24B5K,47.0,3,
B07DD41N17,47.0,1,
B0043A7TLG,47.0,5,
B086W32LM5,47.0,0,
B07YCDVNKP,47.0,5,
B01N2WA2IG,47.0,0,
B08Z3KWL2G,47.0,0,
B08LGBGS5K,47.0,0,
B0033RVDVC,47.0,5,
B000096QNX,47.0,1,
B00DQ9RM2Q,47.0,5,
B085HTKS4Q,47.0,5,
B0060FSV7I,47.0,0,
B00QW5F3OU,47.0,3,
B00VYALUQ8,47.0,0,
B09HH8B79P,47.0,0,
B07X5TCWTP,47.0,5,
B07DRPMPNP,47.0,1,
B001FVSZAK,47.0,1,
B07T1NZD27,47.0,5,
B07PB5NZL9,47.0,5,
B019ICFZRI,47.0,5,
B076N9JT8G,47.0,3,
B00004TFLB,47.0,2,
B002L6IA08,47.0,1,
B07X1TSJV1,47.0,5,
B084PTVQKL,47.0,0,
B077BS24FS,47.0,5,
B07NGX7TDN,47.0,0,
B00PJG9TCA,47.0,2,
B00NHQF6MG,47.0,0,
B07MJQFBFQ,47.0,0,
B01J3PNP7M,47.0,0,
B00TO6EII6,47.0,0,
B099BLN4Z1,47.0,0,
B000NV9EFS,47.0,5,
B06XY8PT3L,47.0,0,
B00005U55H,47.0,4,
B0084BPZO8,47.0,5,
B007MS91JO,47.0,4,
B00MNG37C2,47.0,0,
B072MK381B,47.0,5,
B001EGYWT4,47.0,0,
B07W9G64V9,47.0,5,
B00000IZEL,47.0,5,
B08FXCFPDK,47.0,5,
B002HHQ8X2,47.0,1,
B000VPG5SA,47.0,4,
B000246MRE,46.0,5,
B003EMF1DM,46.0,4,
B07XP8DJSY,46.0,5,
B00T03U6AC,46.0,5,
B00EVQJ5I2,46.0,0,
B01BSDILBC,46.0,5,
B07G522GBM,46.0,0,
B01M6B9JV5,46.0,0,
B01MXE4FOU,46.0,5,
B077TLGP58,46.0,4,
B073QL9Y8P,46.0,0,
B01B1PO1N4,46.0,3,
B0009K4EBW,46.0,5,
B00SD8I0SK,46.0,5,
B000BN8Y8G,46.0,5,
B07GLKJDKQ,46.0,4,
B00ACSSHS2,46.0,5,
B005UZR20Q,46.0,0,
B001PO1OFU,46.0,3,
B0061N61GW,46.0,0,
B06XTLHZPN,46.0,5,
B0737FKVG7,46.0,0,
B075X3T99V,46.0,5,
B01I506T3S,46.0,0,
B0966GBX1L,46.0,5,
B085RB76WQ,46.0,4,
B07L9XXM5P,46.0,0,
B001447IX8,46.0,5,
B004NCEL4M,46.0,1,
B071X7JNDF,46.0,0,
B01N8OKMZQ,46.0,0,
B0786GZG8V,46.0,5,
B07CJQCVYH,46.0,5,
B092ZYNY42,46.0,2,
B07GGRKYMV,46.0,5,
B089GZZLMR,46.0,0,
B00134MJWE,46.0,5,
B0107H5FJ6,46.0,1,
B07WKD4V47,46.0,5,
B00P4CGUOY,46.0,5,
B00CHOH1F4,46.0,4,
B079JBMVFW,46.0,0,
B081XBPQ1K,46.0,5,
B01ADUE85O,46.0,5,
B0821YSV9D,46.0,5,
B07GVNXX73,46.0,0,
B003DQ1AWK,46.0,0,
B07Z8XNCTL,46.0,5,
B00DSVF4QI,46.0,5,
0545906520,46.0,0,
B017AED3AM,46.0,3,
B01K4DVJRA,46.0,5,
B07R6NNWH5,46.0,0,
B003UHCV4S,46.0,3,
B0046QU5EK,46.0,4,
B07YLJ18R3,46.0,0,
B006B94V2W,46.0,1,
B000090W81,46.0,5,
B00000IRZ6,46.0,5,
B093T2XRHL,46.0,0,
B075KRKPQ7,46.0,0,
B0006IH89C,46.0,5,
B005PO4PM0,46.0,2,
B0009HMOGM,46.0,5,
B009T45X82,46.0,0,
B017JMD8YG,46.0,5,
B09DY34ZX3,46.0,0,
B06XDDT6W5,46.0,0,
B001QBTAOY,46.0,1,
B07BDW8H1W,46.0,3,
B00WH4Y9SG,46.0,5,
B075GMS2T8,46.0,3,
B07H1S11ZP,46.0,1,
B07FQ3KF2B,46.0,0,
B07DGTSQ21,46.0,5,
B00DY09BE4,46.0,5,
B0725Z182Z,46.0,0,
B001DF8HXI,46.0,4,
1594721270,46.0,5,
B001I26JMC,46.0,2,
B09HGY7BZD,46.0,0,
B012E6IWPC,46.0,5,
B000VO3HC8,46.0,5,
B08VNW67MF,46.0,0,
B000FA6APE,46.0,0,
B08RS682KP,46.0,5,
B005COHOM6,46.0,5,
B09CQSCDHD,46.0,5,
B00GHAGGOG,46.0,2,
B07XKRF497,46.0,0,
B006RQ8TY0,46.0,1,
B00B2HH10M,46.0,3,
B00068Q7LC,46.0,0,
B000LSZVJQ,46.0,5,
B000P8AUMU,46.0,0,
B000JVJ8KS,46.0,0,
B003FW0YZG,46.0,5,
B00P2SNLT2,46.0,0,
B003AVKIRG,46.0,5,
B00ZIW4AZ6,46.0,1,
B0061N61GW,46.0,5,
B00UZOPSTO,46.0,5,
B00DKCI1P6,46.0,4,
B07TLC4VYF,46.0,1,
B000IXMP6Q,46.0,5,
B00P4CGUSA,46.0,1,
B07MFMDZHX,45.0,5,
B0871VNSBM,45.0,5,
B004K1EZ2O,45.0,0,
B07651TY7J,45.0,5,
B000VRE5G2,45.0,5,
B0755LHDZX,45.0,5,
B071ZBH6KZ,45.0,4,
B003KYXAQO,45.0,4,
B001FQKPSU,45.0,1,
B00H2RAYPA,45.0,5,
B07Z8P1HJK,45.0,0,
B00E7TKSWK,45.0,1,
B07WCHMBTB,45.0,5,
B07N8FN8R1,45.0,5,
B017I210X8,45.0,0,
B0160JBC2Y,45.0,0,
B00HA4WK8E,45.0,0,
B009E8LPDK,45.0,3,
B004C7NTBY,45.0,5,
B07MGYKZ36,45.0,4,
B07DW2JBG8,45.0,5,
B07TSC8FH5,45.0,0,
B0000669DR,45.0,4,
B013XK0J7W,45.0,5,
B074V28V5Z,45.0,0,
B083VZKTQR,45.0,0,
B0009WSPRO,45.0,4,
B000EG8IEK,45.0,3,
B00006SHRU,45.0,5,
B0006KSM04,45.0,4,
B01LYN03NM,45.0,0,
B07ZRNQ52Z,45.0,5,
B06WGN776Z,45.0,0,
B005TTP2BY,45.0,3,
B084GP7X3P,45.0,2,
B079JV33MB,45.0,4,
B000I01SRG,45.0,1,
B07BK68JRX,45.0,0,
B073SZJMNF,45.0,0,
B01MV0KI5M,45.0,0,
B0027EAZ8O,45.0,1,
B0778X7GNL,45.0,0,
B000231EX2,45.0,3,
1602680132,45.0,5,
B007K46W1K,45.0,1,
B01LA6171I,45.0,3,
B079Y6BH2V,45.0,5,
B003YJER8U,45.0,4,
B00000IWGW,45.0,5,
B07M6TG3KK,45.0,0,
B01NCULDGA,45.0,5,
B08T8X4CGK,45.0,5,
B07X1NCXGB,45.0,5,
B09XSZCJWM,45.0,0,
B07H4K9YXH,45.0,0,
B08HSL1PBK,45.0,1,
B09TWSWYJ7,45.0,0,
B00TFRSTCK,45.0,4,
B07ZXR31DL,45.0,0,
B08JRXDG86,45.0,0,
B08PS15TSH,45.0,1,
B07WKD4V47,45.0,5,
B008I0GMBK,45.0,5,
B089R4MTSM,45.0,5,
B07HNQPGXR,45.0,0,
B07S9VQ3KF,45.0,5,
B072PR4KRH,45.0,0,
B000VO3GPG,45.0,2,
B06Y57C725,45.0,5,
B075R38R1C,45.0,5,
B06ZYGW6H2,45.0,5,
B08HTZDNPV,45.0,3,
B01FVS6V9Y,45.0,5,
B08PG1XWRP,45.0,5,
B00SD8IHU6,45.0,0,
B0045WV4G8,45.0,0,
B07WKD4V47,45.0,5,
B01BGLWIK6,45.0,1,
B085Y178XF,45.0,5,
B00BIO53IQ,45.0,3,
B00426VF1Q,45.0,4,
B07KPMYPTP,45.0,5,
B000GYZ2CG,44.0,4,
B07FDG1JHD,44.0,3,
B001V9ACMK,44.0,5,
B00JM5GZGW,44.0,0,
B077Y3M7KZ,44.0,5,
B0045H4EPG,44.0,3,
B00IYOCSE0,44.0,0,
B00001LDDR,44.0,3,
B07HCZX52Y,44.0,0,
B07MTGPB12,44.0,0,
B0149MC426,44.0,1,
B071CVGDZJ,44.0,5,
B0989Q7FJG,44.0,0,
B00000IT0W,44.0,2,
B00506UV2G,44.0,0,
B088MDCH13,44.0,0,
B07YGP5X6V,44.0,0,
B07Y1R86Y4,44.0,0,
B0009H7H6O,44.0,5,
B071ZRK684,44.0,0,
B01L2VRZ8K,44.0,0,
B07WKD4V47,44.0,4,
B07HG59SP2,44.0,5,
B01H3XEFXE,44.0,0,
B006ROJMMA,44.0,5,
B07PNLR4CQ,44.0,1,
B008FD1RL0,44.0,1,
B079JRFQ9X,44.0,3,
B01KYYJXDQ,44.0,0,
B01N7QZG8B,44.0,5,
B0006G2P0G,44.0,2,
B07FLBFH48,44.0,0,
B07L5654W9,44.0,1,
B0858F14FF,44.0,1,
B001LTB82I,44.0,4,
B00416QW92,44.0,5,
B07T5GBT9W,44.0,0,
B074H18DMF,44.0,0,
B01IMQE6E4,44.0,0,
B00JKU170S,44.0,2,
B00A26VGPA,44.0,5,
B06XXW13BV,44.0,0,
B01M0QFE35,44.0,0,
B00UCSS5SE,44.0,5,
B00OQIUDQI,44.0,5,
B07JZ1HVM1,44.0,0,
B00YHOKXVG,44.0,3,
B07PT39VRZ,44.0,1,
B07YHLB5HT,44.0,1,
B001DNHYC0,44.0,1,
B004TT6RD2,44.0,4,
B076T9W19V,44.0,0,
B00Z0P39SK,44.0,0,
B07PHCWJ9W,44.0,5,
B00JRYH3HS,44.0,3,
B07NGKWSDZ,44.0,5,
B00SJPC9AC,44.0,0,
B0015MMVA4,44.0,4,
B08HG3Y66V,44.0,5,
B003UV8POO,44.0,5,
B000GKE2N0,44.0,3,
B01HFBRY00,44.0,5,
B000084JMG,44.0,5,
B01LC8HI9Y,44.0,5,
B001RS1FSA,44.0,0,
B07QC4ZVVC,44.0,5,
B086QP6VGS,44.0,5,
B00NVAY1QU,44.0,5,
B000IBPD76,44.0,1,
B075KPZM5N,44.0,4,
B08CSKXJHC,44.0,5,
B004QYCLEO,44.0,4,
B07Z8XNCTL,44.0,5,
B08R875P7M,44.0,5,
B00ZSE93LA,44.0,5,
B0017VO5AW,44.0,5,
B079PZQ1VC,44.0,5,
B07QZB8PLW,44.0,5,
B08W1ZNMF1,44.0,0,
B00DUB6RVW,44.0,4,
B07Z7K41CN,44.0,0,
B000S2ASDO,44.0,0,
B07VQYR7KD,44.0,4,
B00L5LDWP8,44.0,4,
B06XMYWVGJ,44.0,4,
B079D7XHSY,44.0,5,
B0877SMG9Y,44.0,1,
B004Z8S20S,44.0,5,
B01BKKTXRE,44.0,4,
B09CQSCDHD,44.0,5,
B0077QT4VG,44.0,0,
B01AT1NZLU,44.0,0,
B07QK7CTYL,44.0,1,
B00RZTJJLA,44.0,0,
B0000789T2,44.0,5,
B07XGD6XL2,44.0,5,
B00YCWTTLI,43.0,5,
B086ZF7F4H,43.0,0,
B0028AED1M,43.0,5,
B005XLN97M,43.0,5,
B00007E9BC,43.0,0,
B000K41E6K,43.0,1,
B00CGOIV0E,43.0,0,
B07PJRNHGG,43.0,4,
B000B6ACGA,43.0,3,
B019W307NA,43.0,4,
B000EUFECU,43.0,0,
B07NZZ4HFX,43.0,0,
B08QMCRXWM,43.0,0,
B00O7WRLHW,43.0,2,
B012HND8S8,43.0,5,
B00H2VSCK0,43.0,5,
B0006VXOD8,43.0,1,
B00UMA2VSW,43.0,3,
B07GH953JN,43.0,0,
B00TIYENVG,43.0,0,
B082KSBSS9,43.0,0,
B007HZ9RKA,43.0,5,
B074YYVXQH,43.0,5,
B07YL61SX7,43.0,0,
B07VCD1SRL,43.0,5,
B07JB5QCZ8,43.0,1,
B01750U4G2,43.0,5,
B015H8BVS4,43.0,0,
B06XW825RD,43.0,5,
B00712O56A,43.0,0,
B01IL0XM3W,43.0,1,
B079RNF5P7,43.0,0,
B01MRD67BW,43.0,4,
B071S6GZ46,43.0,0,
B00005BM41,43.0,5,
B000066HTZ,43.0,1,
B07FDB3RTY,43.0,0,
B06XN5HMJP,43.0,5,
B00HZH8RB0,43.0,5,
B01M0FW1ZZ,43.0,5,
B0034IX82M,43.0,0,
B00ALWDK04,43.0,5,
B08W8T9FZX,43.0,5,
B079P6XF7K,43.0,0,
B08ZQ639QJ,43.0,0,
B09NMQX4V7,43.0,0,
B07WKD4V47,43.0,4,
B005JDFUOE,43.0,5,
B07S9H5HQR,43.0,5,
1589947207,43.0,5,
B005US5R28,43.0,4,
B012FFTMRY,43.0,5,
B01CO42RV4,43.0,0,
B000MRGWRQ,43.0,5,
B00G9A438A,43.0,4,
B07F38CPM1,43.0,0,
B00000IWH6,43.0,5,
B07NF9RQXL,43.0,5,
B000BXHP86,43.0,0,
B000FH2Y9S,43.0,5,
B016BMBRUM,43.0,0,
B007CMEVD6,43.0,0,
B003BWITGG,43.0,2,
B07JFGJX18,43.0,0,
B0788XVB6G,43.0,0,
B01N4V5RE1,43.0,5,
B09L8H1PJF,43.0,0,
B007RTFZLQ,43.0,5,
B0769Z3KSX,43.0,0,
B001IEWX2A,43.0,4,
B006OA8WTQ,43.0,4,
B07BJD79J6,43.0,5,
B00GSN5FBW,43.0,5,
B084NMLRJ7,43.0,0,
B01LYC0XAF,43.0,1,
B07Q9Q6MW5,43.0,5,
B00009AWM4,43.0,4,
B07DDN75CS,43.0,5,
B07752MDVQ,43.0,5,
B00S288BKI,43.0,0,
B00ITOAUNQ,43.0,3,
B004VYYA2K,43.0,2,
B0006216GY,43.0,4,
B016QPVNAS,43.0,0,
B00ARQW0M8,43.0,4,
B001TMA03U,43.0,4,
B000KS52D2,43.0,4,
B00CSGYLQI,43.0,4,
B081QWJ39V,43.0,1,
B07R7WSYZ1,43.0,1,
B0BGRBG75J,43.0,1,
0982860951,43.0,2,
B07NFNP5CK,43.0,0,
B071GNLW9B,43.0,0,
B0007TZRHK,43.0,4,
B07KSWVYX1,43.0,0,
B0035G10CS,43.0,1,
B0036Z7EC8,42.0,3,
B01N6PS4L0,42.0,3,
B071JDYFKM,42.0,0,
B08HD38WCM,42.0,5,
B07B8KVNW8,42.0,5,
B088KRV98H,42.0,4,
B08KFND2Y1,42.0,5,
B0027ZJ30Y,42.0,5,
B00JBBO2RG,42.0,5,
B09LVRYZ97,42.0,5,
B00QRNTBMW,42.0,5,
B004LWZZ76,42.0,5,
B00K5I2VJK,42.0,5,
B06ZYPGSHL,42.0,4,
B013G0J7FO,42.0,0,
B073YB9R16,42.0,0,
B001E69W9O,42.0,5,
B01M20XV6K,42.0,0,
B000FQ9I9I,42.0,5,
B07651Y866,42.0,0,
B01CIWDDMO,42.0,5,
B01M3WPLZX,42.0,5,
B000F5YYDE,42.0,5,
B007J3FAJ2,42.0,5,
B00D8UO8G6,42.0,1,
B005DPWECE,42.0,3,
B0046EEGOC,42.0,0,
B000ELQVAI,42.0,3,
B072JXVTKT,42.0,3,
B087CJF2YQ,42.0,5,
B01K2YHSFS,42.0,2,
B001LT4460,42.0,4,
B01IK52R7K,42.0,5,
B01B1V10KA,42.0,5,
B016XS2NM0,42.0,0,
B00000ISC5,42.0,1,
B00007KGZY,42.0,4,
B07KGJQ5HV,42.0,5,
B086QPX8G3,42.0,4,
B000XR6MBQ,42.0,1,
B0006IYLMO,42.0,5,
B07WN5ZBR1,42.0,4,
B07HVQS8LZ,42.0,0,
B07HMQ4KBL,42.0,1,
B07QZB8PLW,42.0,5,
B003BOR4OC,42.0,1,
B000C9DYPW,42.0,4,
B079Y6K4SH,42.0,5,
B07BC44JFC,42.0,1,
B07G4LWMF3,42.0,1,
B000N53C1Q,42.0,5,
B000LSZVJG,42.0,1,
B07C1V8ZYR,42.0,5,
B002OED6JC,42.0,5,
B006WZLGXW,42.0,0,
B01L9B5JYU,42.0,0,
B087PRR6X7,42.0,5,
B01M3PS8BV,42.0,1,
B08D8Y6YDK,42.0,5,
B014YY7942,42.0,1,
B000BURAP2,42.0,1,
B001Y66JU4,42.0,4,
B07LGFZRJK,42.0,0,
B07Y615X6Q,42.0,0,
B01N23WTR8,42.0,5,
B07HCZX52Y,42.0,5,
B009OG44D0,42.0,0,
B08DHG99KQ,42.0,3,
B09CQSCDHD,42.0,5,
B0843C3DMW,42.0,0,
B01DMDJDWC,42.0,0,
B07M7G8KZ8,42.0,2,
B000BNB122,42.0,5,
B07846P1Z7,42.0,4,
B001ANOHNC,42.0,3,
B09XHV5WT9,42.0,0,
B000F9K7JA,42.0,0,
2914849656,42.0,3,
B07VN75JFC,42.0,2,
B00GFBNXNO,42.0,4,
B000M3LJIC,42.0,5,
B0007TPPQS,42.0,5,
B07MLYQLX1,42.0,5,
B07BZ17PVK,42.0,2,
B08NDTJF66,42.0,4,
B07J52448T,42.0,0,
B001Q3KU9Q,42.0,0,
B00SJ66S5S,42.0,5,
B0164WC4RY,42.0,5,
B06XXGPNML,42.0,0,
B06X9G5VP6,42.0,5,
B00NQQTZCO,42.0,5,
B002EWYEHW,42.0,5,
B0015UXJOI,42.0,5,
B0125KR9T2,42.0,5,
B00400X68O,42.0,5,
B00200JX4W,42.0,1,
B00S0CEB5U,42.0,5,
B000BUXZG0,42.0,4,
B00EVI1UVU,42.0,0,
B0772M2XLJ,42.0,1,
B00004YURW,42.0,5,
076245945X,42.0,5,
B07MBHK9SY,42.0,5,
B01FVS6TGO,41.0,2,
B09B1FNZJJ,41.0,2,
B01N1L34R9,41.0,5,
B06XQ4TY45,41.0,0,
B085JNGHJ8,41.0,1,
B089GYBVSF,41.0,5,
B072L38SGT,41.0,1,
B07FQDV7K8,41.0,0,
B07142BH9X,41.0,5,
B083J2CLHK,41.0,0,
B089CJKSVL,41.0,2,
B08PH6SF5Y,41.0,0,
B089PNNN8L,41.0,5,
B08B4QDJDR,41.0,5,
B01L60923S,41.0,0,
B07RQJHG8M,41.0,5,
B07J4YNNYG,41.0,0,
B00CP4J7PI,41.0,1,
B00N3HL6F0,41.0,0,
B07SH19FBL,41.0,3,
B06XSZ5FFC,41.0,1,
B07FYF5DCK,41.0,3,
B07ZL74SF7,41.0,5,
B004RSGB40,41.0,1,
B00T03TR1Q,41.0,0,
B01M5GJFQ1,41.0,5,
B07W52QWP4,41.0,3,
B07MBH35CY,41.0,0,
B07YCDVNKP,41.0,5,
B078J5JP34,41.0,0,
B0035RRPU8,41.0,0,
B001ICVRF6,41.0,4,
B00U0A2ULM,41.0,0,
B000FA6APE,41.0,1,
B07JZHN1L6,41.0,5,
B01EARLUZW,41.0,0,
B01KY7DBPE,41.0,4,
B07C1MCH3V,41.0,5,
B07T54BPKX,41.0,4,
B000VNXSS2,41.0,0,
B018ZONTOQ,41.0,5,
B00J4S6UYO,41.0,0,
B00XZKO0DK,41.0,0,
B07JMS2NLD,41.0,0,
B00IVLIW5K,41.0,5,
B08216R6NM,41.0,5,
B004S6DWDY,41.0,2,
B00P8DPKSQ,41.0,1,
B07R32G2FN,41.0,5,
B06XT3F6Q8,41.0,5,
B077N6CFXP,41.0,5,
B07NTWLSXM,41.0,5,
B0035EQDUY,41.0,3,
B07Z38QXJF,41.0,0,
B07GNVBSNN,41.0,0,
B076T9W19V,41.0,5,
B000N55494,41.0,4,
B07WRQLSVZ,41.0,5,
B008M704LI,41.0,0,
B01N4DIVQR,41.0,5,
B084ZQSPTX,41.0,5,
B07QSF8GWS,41.0,5,
B00OOR90G0,41.0,0,
B0836B44ZH,41.0,5,
B00IZ8T3DE,41.0,5,
B09CG98XM6,41.0,0,
B00IVFCD0Q,41.0,5,
B08T8X4CGK,41.0,5,
B004CTH7ME,41.0,5,
B08KTQSNCG,41.0,1,
B07PKWWGNH,41.0,0,
B00BBP67JG,41.0,0,
B07F9GJTW8,41.0,5,
B085QGP81Z,41.0,5,
B01NAZENBS,41.0,0,
B0048KRBYQ,41.0,5,
B08BL27DRR,41.0,1,
B07WNFC5QH,41.0,0,
B00000ISJA,41.0,5,
B07T446163,41.0,2,
B0040ZEHPK,41.0,5,
B07NPK4LRW,41.0,1,
073535121X,41.0,4,
B07KLTB7WW,41.0,0,
B0002SC7CE,41.0,4,
B0037UUZQY,41.0,4,
B07BC4W9ZR,41.0,5,
B004BNBTP2,41.0,0,
B00009YEGL,41.0,0,
B07T2P9ZGH,41.0,1,
B07RZSHV67,41.0,5,
B01FVNA1D6,41.0,5,
B0001CU1BA,41.0,5,
B00GZ9LMG6,41.0,5,
B08VNW67MF,41.0,1,
B0B61WV69L,41.0,4,
B000L5PKVI,41.0,2,
B07BB71LBX,41.0,0,
B08QRR6NZP,41.0,0,
B07SCPRHSF,41.0,0,
